aladdin_id,permid,issuer_name,exclusion_list,ovr_list,affected_portfolio_str,affected_benchmark_str
,4296363263,Faraday Laboratories Inc,['str_001_s'],,[],[]
,4295877628,Momiji Bank Ltd,"['str_004_asec', 'scs_001_sec']",,[],[]
,5037348044,Eco Analytics AG,"['str_004_asec', 'scs_001_sec']",,[],[]
R49929,4295862503,Bengal Energy Ltd,['str_001_s'],,[],[]
K07231,5040196048,C&A Modas SA,"['str_004_asec', 'scs_001_sec']",,[],[]
,5044174660,FQM Akubra Inc,"['str_004_asec', 'scs_001_sec']",,[],[]
R60447,4296022861,Port Arthur Finance Corp,['str_004_asec'],,[],[]
D31440,4295865007,Henan Yuneng Holdings Co Ltd,['str_001_s'],,[],[]
F14813,4295864409,Triumph Science&Technology Co Ltd,['str_001_s'],,[],[]
R95808,4297053517,Case New Holland Industrial Inc,"['str_001_s', 'str_002_ec', 'str_003_ec', 'str_003b_ec', 'str_004_asec', 'str_006_sec', 'scs_001_sec', 'scs_002_ec']","{'str_001_s': 'OK', 'str_002_ec': 'OK', 'str_003_ec': 'OK', 'str_003b_ec': 'OK', 'str_004_asec': 'OK', 'str_006_sec': 'OK', 'scs_001_sec': 'OK', 'cs_003_sec': 'OK'}",[],[]
E91627,4295863708,Shenzhen Deren Electronic Co Ltd,['str_006_sec'],,[],[]
D39137,4295864951,Insigma Technology Co Ltd,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
E91862,4295864434,Zhejiang Jinggong Integration Technology Co Ltd,['str_001_s'],,[],[]
G83564,5044012755,Seven Energy Finance Ltd,"['str_004_asec', 'scs_002_ec']",,[],[]
,5000652848,CLRS Technology Corp,['str_001_s'],,[],[]
805898,4295912270,SCANA Corp,['scs_002_ec'],,[],[]
R52837,4295906828,Integrated Device Technology Inc,"['str_002_ec', 'str_003_ec', 'str_003b_ec']",,[],[]
F53401,5036348599,Teva Pharmaceutical Finance IV BV,"['str_002_ec', 'str_005_ec']",,[],[]
R20118,4295881818,IHQ Inc,['str_006_sec'],,[],[]
D79226,4298480913,Leonardo US Holding Inc,['scs_002_ec'],{'cs_003_sec': 'OK'},[],[]
D19872,4298010049,Cellumed Co Ltd,"['str_004_asec', 'scs_001_sec']",,[],[]
R20061,4295881031,Dayou Automotive Seat Technology Co Ltd,"['str_001_s', 'str_004_asec', 'scs_001_sec']",,[],[]
D29945,4295893500,Global Yatirim Holding AS,['str_004_asec'],,[],[]
E91397,4298009014,Daesan F&B Inc,"['str_004_asec', 'scs_001_sec']",,[],[]
H93751,5052129723,Bioverativ Inc,['str_002_ec'],{'str_002_ec': 'OK'},[],[]
F74177,4295864183,Jingwei Textile Machinery Co Ltd,"['str_004_asec', 'scs_002_ec']",,[],[]
F80426,4298052305,Credit Intelligence Ltd,"['str_004_asec', 'scs_001_sec']",,[],[]
I17106,5056444944,Time Interconnect Technology Ltd,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
R62753,4295857433,Woodside Energy Group Ltd,['scs_002_ec'],,[],[]
I16261,5056443606,Avadh Sugar & Energy Ltd,['str_005_ec'],,[],[]
R23734,4295880903,Bookook Securities Co Ltd,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
F51887,4295864632,Shanghai Jin Jiang Capital Co Ltd,"['str_002_ec', 'str_005_ec']",,[],[]
R52441,4295877399,Hino Motors Ltd,"['str_001_s', 'str_003_ec', 'str_004_asec', 'str_006_sec', 'str_sfdr8_aec']",,[],[]
C09492,4295863530,Inversiones Aguas Metropolitanas SA,"['str_004_asec', 'scs_001_sec']",,[],[]
,4295877404,Daihatsu Motor Co Ltd,"['str_001_s', 'str_003_ec', 'str_004_asec', 'str_006_sec', 'str_sfdr8_aec']",,[],[]
D38424,4295912075,Retail Opportunity Investments Corp,"['str_002_ec', 'str_005_ec']",,[],[]
D70615,4295863654,China Jinmao Holdings Group Ltd,"['str_001_s', 'str_002_ec', 'str_004_asec', 'str_005_ec', 'str_006_sec', 'scs_001_sec', 'scs_002_ec']",,[],[]
R63240,5000638500,Energy Development Corp,['str_004_asec'],,[],[]
G17605,5038913828,AES El Salvador Trust II,"['str_004_asec', 'scs_002_ec']",,[],[]
,4298086301,Deutsche Bank Contingent Capital Trust V,"['str_001_s', 'str_002_ec', 'str_003_ec', 'str_003b_ec', 'str_004_asec', 'str_006_sec', 'scs_002_ec']",,[],[]
F72621,5037432229,PCCW Capital No 4 Ltd,['scs_002_ec'],,[],[]
G40103,5040699870,O2 Telefonica Deutschland Finanzierungs GmbH,"['str_004_asec', 'str_006_sec', 'scs_001_sec']","{'str_004_asec': 'OK', 'str_006_sec': 'OK', 'scs_001_sec': 'OK'}",[],[]
D40873,4297595680,REA Finance BV,['scs_002_ec'],,[],[]
F97457,5037845625,Gpn Capital SA,['scs_002_ec'],,[],[]
,4297138738,Jpmorgan Chase Capital XXIII,"['str_001_s', 'str_002_ec', 'str_003_ec', 'str_003b_ec', 'str_004_asec', 'str_006_sec', 'scs_002_ec']",,[],[]
,5035687377,Public Power Corporation Finance PLC,"['str_004_asec', 'scs_002_ec']",,[],[]
C93972,5000015576,Hutchison Whampoa Finance UK PLC,"['str_004_asec', 'scs_002_ec']",,[],[]
R84039,4295859978,Ampla Energia e Servicos SA,"['str_001_s', 'str_004_asec', 'str_006_sec', 'scs_001_sec']","{'str_001_s': 'OK', 'str_004_asec': 'OK', 'str_006_sec': 'OK', 'scs_001_sec': 'OK'}",[],[]
,4296654672,Hutchison Ports (UK) Finance PLC,"['str_004_asec', 'scs_002_ec']",,[],[]
J10052,5056388853,Dr.Peng Holding Hong Kong Ltd,['str_001_s'],,[],[]
,5044168987,Chinalco Finance Holdings Ltd,['scs_002_ec'],,[],[]
,5037658833,Telenet Finance V Luxembourg SCA,['scs_002_ec'],,[],[]
,4297823083,Sabsa Holdings Ltd,['str_005_ec'],,[],[]
F95263,5037837772,Cosl Finance (BVI) Ltd,['scs_002_ec'],,[],[]
F84634,4296134468,CMI Ltd,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
R63005,4295884955,Airbus SE,"['str_001_s', 'str_004_asec']","{'str_001_s': 'OK', 'str_004_asec': 'OK', 'cs_003_sec': nan}","['ADM0PSA1', 'scs_002_ec', 'ADM0PSA1', 'scs_002_ec', 'ADM0PSA2', 'scs_002_ec', 'EPH00107', 'str_004_asec', 'EPV00043', 'str_001_s', 'EPV00060', 'str_001_s', 'FIG05240', 'str_004_asec', 'FIG05241', 'str_004_asec', 'FIG05273', 'str_004_asec', 'FIG05428', 'str_sfdr8_aec', 'FPG00027', 'str_001_s', 'FPG00028', 'str_001_s', 'FPG00112', 'str_001_s', 'FPG00603', 'str_001_s', 'FPG01213', 'str_001_s', 'FPG01214', 'str_001_s', 'FPH00457', 'str_004_asec', 'LXMS0240', 'str_sfdr8_aec', 'PFIT0516', 'str_sfdr8_aec']",[]
H71574,5051602238,Teva Pharmaceutical Finance Netherlands IV BV,"['str_002_ec', 'str_005_ec']",,[],[]
H38142,5047643161,IE2 Holdco SA,"['str_001_s', 'str_004_asec', 'str_006_sec', 'scs_001_sec']","{'str_001_s': 'OK', 'str_004_asec': 'OK', 'str_006_sec': 'OK', 'scs_001_sec': 'OK'}",[],[]
,4296555233,Cable and Wireless International Finance BV,['scs_002_ec'],,[],[]
,5037365683,Teva Pharmaceutical Finance V BV,"['str_002_ec', 'str_005_ec']",,[],[]
C82184,4297809388,Rosneft Finance SA,"['str_004_asec', 'scs_002_ec']",,[],[]
,4297899398,Anglo American SA Finance Ltd,"['str_004_asec', 'scs_002_ec']",,[],[]
G07786,5037953198,COSCO Finance (2011) Ltd,['str_004_asec'],,[],[]
F15391,5036399170,China Overseas Finance (Cayman) II Ltd,"['str_004_asec', 'scs_001_sec']","{'str_004_asec': 'OK', 'scs_001_sec': 'OK', 'scs_002_ec': 'OK'}",[],[]
G95873,5044199292,China Shenhua Overseas Capital Company Ltd,['scs_002_ec'],,[],[]
,4297058625,Ciba Specialty Chemicals Finance Luxembourg SA,"['scs_001_sec', 'scs_002_ec']",,[],[]
,5040692596,Balfour Beatty Finance No 2 Ltd,['str_006_sec'],,[],[]
G34385,5039844145,CNH Industrial NV,"['str_006_sec', 'scs_001_sec', 'scs_002_ec']",,[],[]
R51420,4295903147,NewMarket Corp,"['str_002_ec', 'str_003_ec', 'str_003b_ec', 'str_005_ec', 'str_006_sec', 'scs_001_sec', 'scs_002_ec']",,[],[]
G17903,5039144249,SmarTone Finance Ltd,['scs_002_ec'],,[],[]
H54993,4295871262,Tian Teck Land Ltd,"['str_002_ec', 'str_005_ec']",,[],[]
B94997,4295896447,Abi Sab Group Holding Ltd,['str_005_ec'],"{'str_005_ec': 'OK', 'str_002_ec': 'EXCLUDED'}",[],[]
G01277,4297910999,Hexatronic Group AB,['str_006_sec'],,[],[]
J30003,5074789855,GSK Finance (NO.3) PLC,['str_002_ec'],"{'str_001_s': 'OK', 'str_002_ec': 'OK', 'str_003_ec': 'OK', 'str_004_asec': 'OK', 'str_006_sec': 'OK', 'str_sfdr8_aec': 'OK', 'scs_002_ec': 'OK'}",[],[]
R77561,4295893068,Siam City Cement PCL,"['str_004_asec', 'scs_002_ec']",,[],[]
F78159,5036390915,Genting Capital Bhd,"['str_002_ec', 'str_004_asec', 'str_005_ec', 'scs_002_ec']",,[],[]
R54076,4295907205,Mobile Mini Inc,['str_004_asec'],,[],[]
R49148,4295877349,AGC Inc,['str_004_asec'],,[],[]
C04966,5000044795,Moskovskiy Kreditnyi Bank PAO,"['str_002_ec', 'str_005_ec', 'scs_002_ec']",,[],[]
R59058,4295875937,Hitachi Construction Machinery Co Ltd,"['str_005_ec', 'str_006_sec', 'scs_001_sec', 'scs_002_ec']",,[],[]
R68448,4298409360,Sasol Financing (Pty) Ltd,['str_004_asec'],,[],[]
C13916,4297280812,HSBC Finance Capital Trust IX,"['str_001_s', 'str_003_ec', 'str_003b_ec', 'str_004_asec', 'str_006_sec', 'scs_002_ec']","{'str_001_s': 'OK', 'str_003_ec': 'OK', 'str_003b_ec': 'OK', 'str_004_asec': 'OK', 'str_006_sec': 'OK', 'cs_003_sec': 'OK', 'scs_002_ec': 'OK'}",[],[]
J09820,5056388139,Beijing Gas Singapore Capital Corp,"['str_002_ec', 'str_004_asec', 'str_005_ec']",,[],[]
G58386,5000042797,CIEL Ltd,['scs_002_ec'],,[],[]
R58064,4298042021,Invesco Ltd,"['str_001_s', 'str_002_ec', 'str_003b_ec', 'str_004_asec', 'str_006_sec', 'scs_002_ec']","{'str_001_s': 'OK', 'str_002_ec': 'OK', 'str_003b_ec': 'OK', 'str_004_asec': 'OK', 'str_006_sec': 'OK', 'cs_003_sec': 'OK', 'scs_002_ec': 'OK'}",[],[]
R55620,4295874870,Ryanair Holdings PLC,"['str_002_ec', 'str_005_ec', 'scs_002_ec']",,"['EPV00043', 'str_001_s', 'EPV00060', 'str_001_s', 'FIG02164', 'str_sfdr8_aec', 'FIG02787', 'str_002_ec', 'FIG05428', 'str_sfdr8_aec', 'FIH00529', 'str_005_ec', 'FPG00027', 'str_001_s', 'FPG00028', 'str_001_s', 'FPG00112', 'str_001_s', 'FPG00603', 'str_001_s', 'FPG01213', 'str_001_s', 'FPG01214', 'str_001_s', 'LXMS0040', 'str_sfdr8_aec', 'LXMS0240', 'str_sfdr8_aec', 'PFIT0516', 'str_sfdr8_aec']",[]
D27663,4297884314,Fortum PAO,['str_004_asec'],{'str_004_asec': 'OK'},[],[]
F14968,4296189097,Yibin Tianyuan Group Co Ltd,['str_001_s'],,[],[]
,4296062542,TD Capital Trust II,"['str_001_s', 'str_003_ec', 'str_004_asec', 'str_006_sec', 'str_sfdr8_aec', 'scs_001_sec']",,[],[]
R89461,5000012954,BBVA Sociedad Titulizadora SA,"['str_004_asec', 'scs_001_sec']","{'str_004_asec': 'OK', 'str_005_ec': 'EXCLUDED', 'scs_001_sec': 'OK', 'scs_002_ec': 'OK'}",[],[]
R80667,4295889999,Concejo AB (publ),"['str_004_asec', 'scs_001_sec']",,[],[]
,5040270865,Series 2013-2 WST Trust,"['str_001_s', 'str_002_ec', 'str_003_ec', 'str_003b_ec', 'str_004_asec', 'str_006_sec', 'scs_002_ec']",,[],[]
,5043258039,Westpac Securitisation Trust Series 2014 1 WST Trust,"['str_001_s', 'str_002_ec', 'str_003_ec', 'str_003b_ec', 'str_004_asec', 'str_006_sec', 'scs_002_ec']",,[],[]
H60292,5050710418,CK Hutchison Finance (16) Ltd,"['str_004_asec', 'scs_002_ec']",,[],[]
R43433,4295871797,Sun Hing Vision Group Holdings Ltd,"['str_001_s', 'str_004_asec', 'str_006_sec', 'scs_001_sec']","{'str_001_s': 'OK', 'str_002_ec': 'EXCLUDED', 'str_004_asec': 'OK', 'str_005_ec': 'EXCLUDED', 'str_006_sec': 'OK', 'scs_001_sec': 'OK', 'scs_002_ec': 'OK'}",[],[]
D35290,4295864803,Anyang Iron and Steel Co Ltd,['str_001_s'],,[],[]
D43350,4295864173,Yunnan Metropolitan Real Estate Development Co Ltd,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
F14954,4298149896,Foshan Nationstar Optoelectronics Co Ltd,['str_006_sec'],,[],[]
,5000380987,Teva Pharmaceutical Finance IV LLC,"['str_002_ec', 'str_005_ec']",,[],[]
E91086,4295882439,Gabia Inc,['str_001_s'],,[],[]
G28449,5040049892,LYB International Finance BV,['str_004_asec'],,[],[]
F93530,5037046061,Eastone Century Technology Co Ltd,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
F80901,5036779297,Beijing Baination Pictures Co Ltd,['str_006_sec'],,[],[]
H70645,4295865120,Jiangsu Yueda Investment Co Ltd,"['str_001_s', 'str_006_sec', 'scs_001_sec']",,[],[]
F04531,5000467359,Langold Real Estate Co Ltd,"['str_001_s', 'str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
H70870,4295864998,Jiangsu Etern Co Ltd,['str_001_s'],,[],[]
D26433,4295864993,Gem-Year Industrial Co Ltd,"['str_001_s', 'str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
F15439,5001150019,Shenzhen Grandland Group Co Ltd,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
G68778,5036200498,ORLEN Capital AB (publ),['scs_002_ec'],,[],[]
F69758,5000840346,Fujian Rongji Software Co Ltd,['str_001_s'],,[],[]
H05551,4295865624,SZZT Electronics Co Ltd,['str_001_s'],,[],[]
F41222,4295864886,Henan Dayou Energy Co Ltd,['scs_001_sec'],,[],[]
H52869,5050307449,LYB International Finance II BV,['str_004_asec'],,[],[]
F01239,4295865633,CPT Technology Group Co Ltd,['str_001_s'],,[],[]
D30481,4295864319,Hangzhou Jiebai Group Co Ltd,['str_001_s'],,[],[]
G01321,5037068150,Highfield Resources Ltd,"['str_004_asec', 'scs_001_sec']",,[],[]
D27763,4295873102,Rolta India Ltd,"['str_002_ec', 'str_003_ec', 'str_003b_ec', 'str_005_ec', 'scs_002_ec']",,[],[]
H09668,5045879855,Cnooc Finance (2015) Australia Pty Ltd,['scs_002_ec'],,[],[]
,4296846476,Bank One Capital III,"['str_001_s', 'str_002_ec', 'str_003_ec', 'str_003b_ec', 'str_004_asec', 'str_006_sec', 'scs_002_ec']",,[],[]
R55459,5046043341,Reliance Steel & Aluminum Co,['str_006_sec'],,[],[]
I06544,5055419991,NCS Multistage Holdings Inc,['scs_001_sec'],,[],[]
,4296961567,TD Capital Trust,"['str_001_s', 'str_003_ec', 'str_004_asec', 'str_006_sec', 'str_sfdr8_aec', 'scs_001_sec']",,[],[]
,5016832513,Haneda Zenith Holdings Co Ltd,['str_001_s'],,[],[]
H60001,5050700136,MGM Growth Properties LLC,"['str_002_ec', 'str_005_ec']",,[],[]
H24795,5046652987,Willscot Mobile Mini Holdings Corp,['str_004_asec'],,[],[]
,5045944893,Chase Issuance Trust 2015 4,"['str_001_s', 'str_002_ec', 'str_003_ec', 'str_003b_ec', 'str_004_asec', 'str_006_sec', 'scs_002_ec']",,[],[]
,5042252888,Volta II Electricity Receivables Securitisation,"['str_001_s', 'str_002_ec', 'str_003_ec', 'str_003b_ec', 'str_004_asec', 'str_006_sec', 'scs_002_ec']",,[],[]
G03546,5037658933,InRetail Peru Corp,"['str_002_ec', 'str_005_ec']",,[],[]
,4295913113,Cyclo Therapeutics Inc (Pre-Reincorporation),['str_006_sec'],,[],[]
F80195,4297061773,Alchip Technologies Ltd,"['str_004_asec', 'scs_001_sec']",,[],[]
C15932,4295882718,Hana Financial Group Inc,"['str_001_s', 'str_003_ec', 'str_003b_ec', 'str_004_asec', 'str_006_sec', 'scs_002_ec']","{'str_001_s': 'OK', 'str_003_ec': 'OK', 'str_003b_ec': 'OK', 'str_004_asec': 'OK', 'str_006_sec': 'OK', 'cs_003_sec': 'OK', 'scs_002_ec': 'OK'}",[],[]
R58216,4295874560,Ciputra Development Tbk PT,"['str_002_ec', 'str_005_ec']",,[],[]
J89917,5057777100,DBL Patan Rehli Tollways Ltd,['str_001_s'],,[],[]
J89994,5057777112,DBL Tikamgarh-Nowgaon Tollways Ltd,['str_001_s'],,[],[]
J90880,5057777076,Dbl Tuljapur Ausa Highways Ltd,['str_001_s'],,[],[]
J90783,5057777093,Dbl Lucknow Sultanpur Highways Ltd,['str_001_s'],,[],[]
J90755,5057941482,DBL Hassan Periyapatna Tollways Ltd,['str_001_s'],,[],[]
I62080,5057777063,Dbl Mahagaon Yavatmal Highways Pvt Ltd,['str_001_s'],,[],[]
J90882,5057777060,DBL Wardha Butibori Highways Pvt Ltd,['str_001_s'],,[],[]
J90921,5057777068,DBL Yavatmal Wardha Highways Pvt Ltd,['str_001_s'],,[],[]
J89838,5057776842,DBL Hata-Dargawon Tollways Ltd,['str_001_s'],,[],[]
J86078,5081152280,DBL Infra Assets Pvt Ltd,['str_001_s'],,[],[]
J90775,5057777091,DBL Kalmath Zarap Highways Ltd,['str_001_s'],,[],[]
L34338,5083484150,1375209 BC Ltd,['str_001_s'],,[],[]
F85074,4297848857,Diadrom Holding AB,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
H17249,5044270876,Dolmen City REIT,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
F69778,5001228766,China Zhonghua Geotechnical Engineering Group Co Ltd,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
R43799,4295868988,FRoSTA AG,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
,4295880621,Yamaguchi Bank Ltd,"['str_004_asec', 'scs_001_sec']",,[],[]
R57817,4295868805,Elringklinger AG,"['str_004_asec', 'scs_001_sec']",,[],[]
D26344,4295893510,TAV Havalimanlari Holding AS,['str_004_asec'],,[],[]
M20253,5067844617,DBL Bellary Byrapura Highways Pvt Ltd,['str_001_s'],,[],[]
,4295888444,Toyota South Africa Motors (Pty) Ltd,"['str_001_s', 'str_003_ec', 'str_004_asec', 'str_006_sec', 'str_sfdr8_aec']",,[],[]
,5000012671,Porsche Informatik Gesellschaft MBH,"['str_001_s', 'str_004_asec', 'scs_001_sec']",,[],[]
,4296340187,USX Capital LLC,"['str_004_asec', 'scs_001_sec', 'scs_002_ec']",,[],[]
,4296025604,Countrywide Capital III,"['str_001_s', 'str_002_ec', 'str_003_ec', 'str_003b_ec', 'str_004_asec', 'str_006_sec', 'scs_002_ec']",,[],[]
F52751,4295865467,C.Q. Pharmaceutical Holding Co Ltd,['str_006_sec'],,[],[]
K66113,5046436322,Hyundai Capital Canada Inc,['str_006_sec'],,[],[]
,5081157919,Kruk Investimenti SRL,"['str_004_asec', 'scs_001_sec']",,[],[]
I01087,4296219928,Toronto Dominion (South East Asia) Ltd,"['str_001_s', 'str_003_ec', 'str_004_asec', 'str_006_sec', 'str_sfdr8_aec', 'scs_001_sec']","{'str_001_s': 'FLAG', 'str_003_ec': 'FLAG', 'str_004_asec': 'FLAG', 'str_005_ec': 'EXCLUDED', 'str_006_sec': 'FLAG', 'str_sfdr8_aec': 'FLAG', 'scs_001_sec': 'FLAG', 'cs_003_sec': 'OK', 'scs_002_ec': 'FLAG'}",[],[]
,5040792829,Chase Issuance Trust Class A 2013 9,"['str_001_s', 'str_002_ec', 'str_003_ec', 'str_003b_ec', 'str_004_asec', 'str_006_sec', 'scs_002_ec']",,[],[]
,5050988615,Chase Issuance Trust Series 2016 1,"['str_001_s', 'str_002_ec', 'str_003_ec', 'str_003b_ec', 'str_004_asec', 'str_006_sec', 'scs_002_ec']",,[],[]
,5054054902,Chase Issuance Trust Series 2017 1,"['str_001_s', 'str_002_ec', 'str_003_ec', 'str_003b_ec', 'str_004_asec', 'str_006_sec', 'scs_002_ec']",,[],[]
,5043464029,Consolidated Communications Finance II Co,['scs_002_ec'],,[],[]
J89929,5057778379,DBL Uchera - Nagod Tollways Ltd,['str_001_s'],,[],[]
R84044,4296435080,Cassa Depositi e Prestiti SpA,"['str_002_ec', 'str_005_ec']",,"['FIG05240', 'str_004_asec', 'FIG05240', 'str_004_asec', 'FIG05241', 'str_004_asec', 'FIG05241', 'str_004_asec', 'FIG05402', 'str_004_asec', 'FIH01197', 'str_sfdr8_aec']",[]
F15586,5000692826,Beijing eGOVA Co Ltd,['str_001_s'],,[],[]
R53607,4295914227,MKS Instruments Inc,"['str_001_s', 'str_002_ec', 'str_003_ec', 'str_003b_ec', 'str_004_asec']",,[],[]
J46433,5046649756,NeoGames SA,['scs_002_ec'],,[],[]
D29325,4295886511,Stalprodukt SA,"['str_004_asec', 'scs_001_sec']",,[],[]
C07312,4295881039,Korea Investment Holdings Co Ltd,"['str_001_s', 'str_002_ec', 'str_003_ec', 'str_003b_ec', 'str_004_asec', 'str_006_sec', 'scs_002_ec']","{'str_001_s': 'OK', 'str_002_ec': 'OK', 'str_003_ec': 'OK', 'str_003b_ec': 'OK', 'str_004_asec': 'OK', 'str_006_sec': 'OK', 'cs_003_sec': 'OK', 'scs_002_ec': 'OK'}",[],[]
R93967,4295883764,Dialog Group Bhd,"['scs_001_sec', 'scs_002_ec']",,[],[]
R32306,4295902706,Blackstone Inc,"['str_002_ec', 'str_005_ec', 'str_006_sec', 'scs_002_ec']",,"['PFPP0BST', 'str_sfdr8_aec']",[]
R42282,4295862380,Sierra Wireless Inc,"['str_005_ec', 'str_006_sec', 'scs_001_sec', 'scs_002_ec']",,[],[]
G18410,4298344968,Tongding Interconnection Information Co Ltd,['str_001_s'],,[],[]
D52873,5000810326,Hongta Securities Co Ltd,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
F89189,5001234500,Xiamen Meiya Pico Information Co Ltd,"['str_004_asec', 'scs_001_sec']",,[],[]
D31307,4295864829,Liuzhou Iron & Steel Co Ltd,['str_001_s'],,[],[]
J39610,5000552919,Zhejiang Gongdong Medical Technology Co Ltd,['str_001_s'],,[],[]
J25381,5057776667,VICI Properties Inc,['scs_002_ec'],,[],[]
D97732,5000053262,Tesco Property Finance 1 PLC,"['str_002_ec', 'str_005_ec']",,[],[]
R87388,5000068859,DL Holdings Co Ltd,"['str_004_asec', 'scs_002_ec']",,[],[]
F20843,5037086371,China National Nuclear Power Co Ltd,"['str_004_asec', 'scs_002_ec']",,[],[]
G87438,5043459119,Axalta Coating Systems Ltd,"['str_001_s', 'str_002_ec', 'str_003_ec', 'str_003b_ec', 'str_004_asec', 'str_005_ec', 'scs_001_sec', 'scs_002_ec']",,[],[]
C13583,4295863831,Shenyang Machine Tool Co Ltd,['str_001_s'],,[],[]
F69925,5001224721,Shenzhen Infinova Ltd,"['str_004_asec', 'scs_001_sec']",,[],[]
I86992,5001097723,Jiangsu Dingsheng New Materials Joint-Stock Co Ltd,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
F69932,4298155644,Realcan Pharmaceutical Group Co Ltd,"['str_001_s', 'str_004_asec', 'scs_001_sec']",,[],[]
I26844,5000032249,Viet Nam Rubber Group JSC,['str_001_s'],,[],[]
R93926,4295880497,Chiba Kogyo Bank Ltd,['str_006_sec'],,[],[]
R83571,4295866743,Samse SA,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
F80840,4295864054,China High Speed Railway Technology Co Ltd,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
R93978,4295875023,Elco Ltd,['str_004_asec'],,[],[]
G31227,5039731434,Murphy Usa Inc,['scs_002_ec'],,[],[]
R29692,4296105092,Garuda Indonesia (Persero) Tbk PT,"['str_002_ec', 'str_003_ec', 'str_003b_ec', 'str_005_ec', 'str_006_sec', 'scs_001_sec', 'scs_002_ec']",,[],[]
I94283,5000779544,Tien Phong Securities Corp,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
G01550,5037351062,Loncin Motor Co Ltd,['str_006_sec'],,[],[]
R22779,4296766176,Hyundai Home Shopping Network Corp,['scs_002_ec'],,[],[]
R76537,4295881543,Korea Line Corp,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
J23464,5071534681,Lonza Finance International NV,['str_005_ec'],,[],[]
H79997,5052131296,CK Hutchison Finance (16) (II) Ltd,"['str_004_asec', 'scs_002_ec']",,[],[]
C09464,4295864218,GF Securities Co Ltd,"['str_001_s', 'str_002_ec', 'str_003_ec', 'str_003b_ec', 'str_004_asec', 'str_006_sec', 'scs_002_ec']","{'str_001_s': 'OK', 'str_002_ec': 'OK', 'str_003_ec': 'OK', 'str_003b_ec': 'OK', 'str_004_asec': 'OK', 'str_006_sec': 'OK', 'cs_003_sec': 'OK', 'scs_002_ec': 'OK'}",[],[]
C12921,4295881617,Mega Study Co Ltd,"['str_004_asec', 'scs_001_sec']",,[],[]
C13527,4295864796,Shandong Iron and Steel Co Ltd,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
G88387,5000561538,Guangxi LiuYao Group Co Ltd,['str_006_sec'],,[],[]
R53184,4295912174,Keyspan Corp,['str_004_asec'],{'str_004_asec': 'OK'},[],[]
D43302,4298015188,EchoStar Corp,['scs_002_ec'],,[],[]
F89166,5001233816,Wuhan Huazhong Numerical Control Co Ltd,"['str_004_asec', 'scs_001_sec']",,[],[]
C97399,4295864727,China Railway Tielong Container Logistics Co Ltd,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
R44741,4295875533,Autostrade Meridionali SpA,"['str_001_s', 'str_004_asec', 'str_006_sec', 'scs_001_sec']","{'str_001_s': 'OK', 'str_004_asec': 'OK', 'str_006_sec': 'OK', 'scs_001_sec': 'OK', 'scs_002_ec': 'OK'}",[],[]
D21879,4295880157,Proto Corp,"['str_004_asec', 'scs_001_sec']",,[],[]
K43105,5059975940,Lion Electric Co,"['str_004_asec', 'scs_001_sec']",,[],[]
K53341,5079212169,CAS Capital No.1 Ltd,['scs_002_ec'],,[],[]
K03558,5071397645,HKT Capital No.5 Ltd,['scs_002_ec'],,[],[]
R56194,4295904974,Startek Inc,"['str_004_asec', 'str_006_sec', 'scs_001_sec']",,[],[]
